1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.127234815199869,-2.03572721934747,3.23658106010715,1.71828619599051,0.850043471893941,0.218457440467593,-2.62386265563188,0.962563195211995,-1.55703574445065,1.43045359119892,-1.54140256690726,-1.20586432717307,-7.07958551410609,1.39541082167576,-0.131391402862051,-0.864133547382788,-0.341066979637804,-1.17386691662085,-3.7568240251835,1.3117758874104,0.847411938142727,0.551402255617154,3.47364928901756,-4.73272025430472,-1.37265038718133,1.98177281430835,-3.83173408129792,-0.100926027497417,0.783350987874968,-0.997229826285483,-2.18315331789579,3.29780582024771,-0.444425776492939,-1.49685545303086,-1.88248365297503,2.49686203236528,-0.62323611493271,0.893673702425513,11.3389981909814,2.15930236784279,4.37147466483848,-0.841032124457106,1.27286720325697,-3.8252171758148,1.44269227284878,0.835329992297366,1.02081525647552,-1.98785000615789,1.11583910147979,-0.626453810742332
-1.830221495106,-2.49580175812336,-7.1386828888685,-2.22768010842705,-0.925312995099251,1.08841986830936,-0.877990240981164,0.235427032438226,1.92316365296288,-1.37280999593056,0.194321069901269,2.08965846823253,7.37842373930739,-0.38250586179699,2.25706357588415,1.78445495976454,1.50242453423459,3.33067854885474,14.0636454360255,0.00383548870134609,3.22144142712782,-16.0044731208118,-8.00046794497592,1.00186965763325,-3.16011874388433,0.407069427473234,0.344079691376532,-0.209005557284501,-1.24727496021392,-6.52103714112289,-1.93686231292808,-6.54194522240738,2.42277204345261,0.172178306881252,6.70123232776354,-1.84127426247678,1.92522574705746,-1.0472981490613,-4.95509412706878,-0.422672170335961,-7.96778767644297,-0.663302571010893,3.00872398424601,1.02086827792781,-2.70915105788207,0.0472941309224073,-1.61711942529783,-6.72388015863056,-1.18025241366529,0.183643324222082
1.02776732457564,3.39008524930332,7.69110983436204,2.48562309216544,0.893581214441206,-9.46958043111355,-5.64289816220916,1.9843397942244,-1.85682962839986,-0.261931546634407,0.264422549440984,-0.987516645537815,1.73568660233198,2.7441074987398,-2.71661720233409,-0.085193566874128,0.5283077123164,0.27641068907132,-8.57191109991197,1.95817159024686,-2.99715325645702,14.0594433309825,10.1690770477366,2.66173854624666,0.611622828505183,-10.0619982189398,-1.77156709987429,-0.321353536934794,3.18163103774107,8.85429710736749,2.83593458016176,4.24910161210011,-0.569938427980331,-2.88250349450396,-4.70786925043321,-6.50055684806197,-3.54823417318626,1.97133738622415,4.74118957166036,4.22113621065234,8.23605860900504,2.78428427691864,-1.20739008879869,-2.08489490165343,3.40057777729905,-0.334529760825497,1.34567553188572,7.47032892024514,0.939545681466678,-0.835628612410047
2.03530296238445,-1.41306621258599,6.57821612976443,-1.59376802925764,-0.941009737811872,-4.17041079010199,-0.284550102234286,0.514851973890153,-2.10611843559503,1.44229437578318,-1.11873516870975,0.627672268213551,-4.79512654424553,-1.08529002136184,-1.3823197199179,-1.60447252064694,0.542191355464308,1.48395228066197,-8.22231163420718,-0.849409278792737,-2.13014723746323,6.20571646344612,4.82728509941687,-6.68276087744611,3.05429388531104,-1.18380399542567,0.96341212751072,1.04831740689688,5.20246500281054,7.67392296830442,7.93860344980113,6.4227013841799,1.23302262259708,-1.69831297680174,-0.301337332593355,0.258421263586059,-0.492940340152119,-0.383632106288362,6.06408969963251,-1.56807390900934,3.11508696881348,2.0984443418133,3.75521681544605,-1.66828345553427,-2.07908295003363,1.31424048188459,5.12243468275107,0.0563245652996676,2.29236936314029,1.59528080213779
-1.4941157107009,1.39293021611362,2.18233811737718,-0.393122786888343,0.538952094101553,-0.44941238688358,1.53199428985333,-1.2323972509376,0.697648526944346,-0.662897506274775,0.650952956147074,0.417858930013738,3.90541237892411,-0.387854796630158,-2.09089174212799,-0.177210945181085,-0.136673355717877,-1.02788545683097,1.77546259602751,1.42476014589858,-1.51290975754131,0.0573351045565063,-0.103179819209096,2.51286722616485,1.2358271760267,-2.83563929544663,0.840124958672427,0.669607489267835,-0.854158543315595,0.685355137221177,0.299361683298344,-0.90388935978612,-0.0920957086742467,0.467293753029545,-0.252758603717408,-2.42756076463175,-0.631131101843075,1.65414530227499,-6.7570677639696,-0.330804614794639,-1.15103607832246,-0.040792405292608,0.864363521431931,3.42552207960955,0.319344951188857,-0.230947214161834,-2.19981681613789,3.78902009629649,0.0568488170495453,0.329507771815361
-2.1273575813144,-4.30154299921358,-3.65463238938407,0.339528928166463,-0.181974398105336,3.17717014868944,-2.23004145311141,-0.325984350979325,0.907444407728329,-0.825847385902897,-1.032900238582,1.21553975732933,-0.198683599901297,2.04378940407884,0.25536394122607,-1.02164333008494,-1.13673385330273,-1.94945897016141,8.8260711893779,1.05035992927288,-0.718640917432329,-14.6801521519125,-6.89456824204153,6.5015509821189,1.35189750225497,0.453404330276074,-0.579051469226981,1.05366882961349,-1.53042976648574,-3.91384764046641,-3.92638127766005,-6.76340919408183,0.833978412847639,0.967637141338007,2.42079311673406,1.50789948449116,-1.09600532343337,1.51221269395063,0.454574719980464,3.785458166869,-2.8424863362058,-0.944345085494465,2.88387936700809,1.52517879564745,0.635910562016311,2.43183140905241,-7.41530420240864,2.75708990943695,-2.71883202927542,-0.820468384118015
1.00302778795076,4.56310696065072,0.608729828567118,1.28663676856313,0.891767594965122,-2.4371351812403,-4.95625723320009,1.19465466391155,-0.195988198884024,-1.4217751372256,0.659201499417982,0.254013850880694,-0.285255686536829,1.86701761152757,1.42522909847962,0.387687114658539,-1.49662715435579,-0.105560622653516,-5.17753246304958,0.472964217590624,-4.92589105133762,-3.26209472440984,-2.90993588444584,8.9658698327411,0.668442625718764,-6.52477960455065,3.66336551236698,3.02938387759436,4.06052940879343,-1.14797853117925,6.41947051942458,-7.49694730954792,-1.75284213573776,-0.645283381854477,-0.570993532212774,-5.57413270412189,-5.22766363215618,0.082965733585914,-8.81852774567618,1.99659624788062,-1.51136261677413,2.10549800519427,-3.36731075011354,1.14414886851387,0.165569048997726,-0.663710583398746,-7.9022084452253,3.70996799824815,-2.20249082898243,0.487429052428485
2.59742370622508,3.93113512716757,0.221247417007902,1.43745819792569,1.32920820523491,-2.37326564153171,2.50088655557595,1.31137331452774,-0.2068204879556,1.66988657912071,0.237829399627714,-0.36813949280926,-2.71460391925071,0.360051941107352,1.31421735923006,2.07521007161494,-0.223385643556595,0.584203420144944,-8.65538086027221,0.447961921703987,-3.93687537056515,8.83745184544048,5.72770436103709,1.65906124381202,0.960925111456574,-1.65646966724568,4.25213091588723,0.697466093300149,0.304014413548895,3.45222362125051,5.01621039117161,3.27972738895215,0.839982850574153,-0.249533268916039,-1.11385194245261,-2.46501939737663,-1.91758561318942,0.5672209148515,1.36325225913723,0.212079388248351,4.18276784566688,-0.168073877557952,2.18874082039478,-1.02800017523623,2.49275165742998,1.3917283026222,0.620564182178351,2.1808096699414,-0.779926394661467,0.738324705129217
1.50692115062522,-0.930831361952669,-6.46248801720535,0.23676497942783,-0.103466125206476,1.36296599912308,0.765543961471077,1.66340574301046,0.725043170475101,2.29447028538794,0.71527594710452,0.438039699658627,3.32587006458805,1.13350362645703,3.1926181135874,3.9274444954805,2.00171922777288,1.65369537803405,2.86013918190885,-0.170305841647247,4.73889256584597,-0.468796234470498,-2.85024151817888,-10.3571889301244,-5.28769411338797,0.949992712038821,0.488778725783456,-0.912725026772779,-3.38699410304085,-6.69265432228438,-2.65636971295502,2.5280640699747,-0.525709601430017,-1.21579754546815,1.75587311457528,0.932668171945272,3.40043237618929,-1.02454847953446,6.02629237553115,0.149715331708656,-0.628817916922511,-1.12426157483924,0.0294342768588769,-4.59377567392789,-0.0563094068623438,-1.23559015501249,5.29280446304694,-12.8204701031407,0.592807158717831,0.575781351653492
-2.27669074104433,-6.13375275766414,-7.57250553367954,-1.2374602334005,0.615064610722324,11.4010960714616,-0.910862392081196,-2.01662771846884,1.3987189554318,-0.196892594216438,-0.93848303919385,1.37641009832548,-1.73653362239883,1.8155928747674,0.0918103744976873,-1.21855460381156,0.221703816213622,-0.97303909797187,17.6966993368428,-1.08600822500878,4.99101569693758,-23.3012740181833,-12.015897488533,-4.47178611552005,-4.24328762486725,8.21228829115946,-3.19608323214978,-0.149710086383771,-3.02956500292014,-16.9681955456962,-6.97896013342405,-8.60138684617024,0.738620081230171,0.622785847018602,3.17572949778085,7.43954813975832,2.78740849851427,0.323006503022436,1.17533269317089,2.94754432850785,-7.9130219233258,-1.80664805174112,3.86323422960156,-1.68038613976196,-1.11303186225926,0.275436963831534,-11.1093550468994,-9.80186958848964,-1.62602484645236,-0.305388387156356
