1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.176010122362742,0.351680846523042,0.611110218695292,0.308261065915308,-0.718714053160248,0.585512230423686,-0.255146051360002,-1.13156030754605,-0.564388240481866,0.866376801438961,0.332836623162934,0.828324041117747,-0.873226104915417,-0.684902870081849,1.38847590644229,-0.712185396921581,0.0505981031145263,-0.35321765792072,0.854561067593552,-0.412096491396114
-0.811505252457365,0.449247156227707,0.137797835892559,0.201779282899568,1.64715013072944,1.03500329488648,1.43688936523399,-0.0558936457392234,0.136697131379408,-0.993078966888597,-0.997631105370085,0.308172778007383,0.229118855986294,0.155712034817521,0.0148218103800279,0.0843003209291175,0.406599593999575,-0.875426338325482,-0.296710428330888,0.369521021718386
0.353811569494392,-0.0661950917520817,1.11936106089864,0.254643013213027,-0.488524172483299,-0.871740310007286,0.542803251909112,0.838815119865325,-1.10966207511869,1.89878123925783,1.12216277192967,-0.837957354259035,-0.967378198356623,-0.901957650826106,-0.957743505818438,2.29846450222492,0.872122998371949,0.0830365716218894,-0.185171841066032,0.423701863450384
0.733490546532107,1.5535682648193,-0.396670549762101,-0.849713710511181,-2.17695256390964,-1.63808688031995,0.555546253838243,-1.09079657839239,0.938627096910823,-0.357285279034774,1.27137319991106,-1.77501786252817,-1.02689733439317,1.62052835502661,-1.13507549003133,1.59473373888377,0.276720718292985,1.20236550049847,1.00002823232678,0.973940609439154
0.125713980977951,-0.872988416728705,0.463749787434084,-0.458239526315623,0.209117189444975,-0.917330581862367,-0.067544834866175,1.10997860415232,-1.16856662411375,1.59491044910943,-1.05963052909222,-0.21725024508496,1.61598665394326,0.307071450188382,-0.160252720392439,0.20362800144194,0.749078109650144,-0.860778809046299,-1.07957424966055,-0.915786970335711
0.625743337193536,-0.775977349324749,-0.678017319055192,-0.269333988565328,0.732898059795137,-0.689787152730656,-0.985443164159655,-0.490117769404586,-0.401327979659533,1.45893866411918,-0.270793378792444,0.337153823248658,1.25594288734443,-0.88622631033134,-0.107003248551598,-0.353021753456024,0.390468290430246,0.36797890304442,-0.131150529988916,0.270404341823776
1.6898888034677,0.399559422056327,0.0182602082158077,0.134758245085369,-0.92743280531644,-0.253943724981191,-1.31576864002667,0.68576290138775,0.798337102469561,0.0897165897346223,2.9251886085135,-2.19848528425079,-0.758134681766686,0.470941900477062,-1.04542141237004,1.18382118501009,-0.208962836023959,0.679232820466689,1.15628450045082,1.1850317034289
0.0133349573114358,0.546779343424721,1.07294581333913,0.6501832452445,-0.663842753413055,0.28039325453784,-0.147133084105688,0.428217879754365,-0.294761478923684,0.553634234628361,0.551597691543171,0.173651434031573,-0.608794953493133,0.731289229373561,0.843481716388375,-0.264682830683136,1.66280447704945,0.0998787158409533,0.892327022874001,-0.812080889404989
-1.13659766701837,0.498445978119387,1.09144673236444,1.37586930816716,0.791678087377268,0.604371287815282,1.89516340578523,0.433331679906021,0.150436510096951,-0.971284727988726,0.353854094975614,0.680629063547811,-1.80378355232604,0.562622584687768,1.71231055645279,-0.662602478278104,0.630568620034028,-0.527324796181249,1.06420901981036,-0.167557109715602
-0.774695415353913,0.108809283618026,0.721567418510089,1.24108155364331,1.18415257870388,0.376203547344886,0.26138907279968,-0.729456091923933,-0.481417131839194,0.319676232385091,-1.45037462859012,1.43420832356703,0.76339743066023,-0.351742352823562,1.36818372927977,-0.845624987379037,0.171031895700584,-1.05491510646717,-1.3623156008112,-1.30509822533003
0.454207175456793,0.171622924791716,-1.31501195563642,-0.431640338647838,-1.91740705256553,-0.674327803931212,0.208768312506487,0.42707385941332,1.01546016557935,1.01001849536542,0.528722867707293,-0.833526211318898,-0.158879274662294,1.53388314471617,-0.894158028232683,-0.342256384877982,-0.306517508247139,0.797498872572313,0.965338358159397,0.849572006396161
-1.07093196350026,-1.50097036436759,0.0528393649894443,0.848627870343753,0.722417316919756,-1.79781230986575,0.363196006072615,-0.350023005999044,0.927926594908506,0.105152646710593,-0.335491887110926,-0.0309819303400233,1.16067240572799,0.369679856815709,-0.137729309339699,1.65840550758697,-0.165400169045116,1.53581795335403,-1.67101258986124,0.589695540630793
-0.314275183941488,0.187697712583574,-1.12377950137677,-0.898024987088883,0.39931658937259,0.745717012403562,-0.295660568339369,-1.434793793187,1.87221197946785,-0.424829052162423,0.31007728176969,0.202621650446399,-0.11157547223538,-0.679493248420334,-1.09712446368106,1.13757636171699,-1.5073763064712,1.52808473094377,0.503427388171186,1.65250697216577
1.26314928058577,-0.235893833139158,-0.49936530511503,-0.413294158119592,0.7150190485524,0.670220170336971,-1.22593649416612,0.0131216224314994,0.61395996241014,-0.618005399711596,0.676593273246172,-0.702838766785693,-0.536652315124789,-2.33298094229722,0.170478504370672,-0.080614595991973,-0.0585317641668082,0.772515821266932,0.516983868206782,0.185670030181821
-1.98641642206449,0.157969232752221,1.53176250729039,1.46044957086055,1.02268043808535,1.44797924599213,2.51380925045318,1.68638349464421,-1.42645553542851,-0.0241785539163501,-2.41780903550909,2.52917515200464,-0.93549650194715,1.132459571743,2.81012672741864,-1.25150128189945,1.92774388208791,-2.34975519187446,-0.188498538443318,-2.06464450308371
0.938023022397443,-1.38146414283365,-0.335015899189067,-0.80545324049874,0.505316933118871,-0.391478408436909,-0.330977405905564,-0.255125681164353,-0.122990292252986,1.03449450191013,0.54928572088109,-0.231741492326948,1.68285730436305,-0.0814757895832085,-1.01549703453227,-0.0151081165708862,0.441572627053864,1.15455967802383,-0.367714103456269,0.89076588290879
